,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ó¨çsê´é®â∫ëBâä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,1.2,0.88,0.66,0.85,0.75,0.73,0.85,0.8,0.79,0.86,0.79,0.8,0.9,0.81,0.82,0.74,0.8,0.76,0.95,0.95,0.85,1.11,0.94,1.06,1.13,1.06,1.21,1.27,1.22,1.31,1.17,1.05,1.09,1.06,0.94,0.99,1.07,0.94,1.2,1.11,0.94,1.27,0.97,1.05,1.07,0.96,0.98,1.05,0.99,0.97,0.88,0.72,
17îN,0.83,0.85,0.59,0.59,0.66,0.53,0.64,0.63,0.61,0.65,0.62,0.57,0.58,0.57,0.58,0.49,0.53,0.44,0.58,0.6,0.46,0.56,0.5,0.49,0.57,0.53,0.52,0.52,0.44,0.51,0.47,0.38,0.38,0.39,0.36,0.37,0.39,0.31,0.39,0.33,0.3,0.34,0.31,0.28,0.38,0.31,0.27,0.31,0.29,0.28,0.28,0.23,
18îN,0.18,0.22,0.16,0.15,0.15,0.14,0.12,0.15,0.12,0.13,0.14,0.12,0.12,0.14,0.15,0.14,0.16,0.12,0.2,0.18,0.15,0.19,0.18,0.18,0.19,0.2,0.2,0.2,0.17,0.18,0.16,0.12,0.12,0.14,0.13,0.12,0.13,0.12,0.12,0.13,0.11,0.12,0.11,0.11,0.13,0.11,0.11,0.13,0.13,0.12,0.12,0.1,
19îN,0.06,0.1,0.09,0.08,0.1,0.09,0.07,0.09,0.09,0.11,0.1,0.09,0.09,0.08,0.08,0.09,0.1,0.05,0.1,0.1,0.12,0.14,0.13,0.14,0.13,0.15,0.14,0.13,0.1,0.12,0.08,0.08,0.06,0.09,0.09,0.09,0.1,0.09,0.09,0.11,0.09,0.08,0.07,0.07,0.07,0.08,0.07,0.06,0.06,0.07,0.08,0.06,
20îN,0.02,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.04,0.03,0.04,0.05,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.04,0.03,0.06,0.05,0.05,0.06,0.06,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.01
21îN,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.05,0.05,0.06,0.06,0.05,0.06,0.05,0.06,0.08,0.08,0.07,0.07,0.07,0.05,0.06,0.05,0.06,0.06,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,
22îN,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.04,0.03,0.02,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.02,
23îN,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.06,0.07,0.07,0.09,0.09,0.09,0.06,0.07,0.09,0.05,0.06,0.06,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.02,
24îN,0.01,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.05,0.05,0.04,0.05,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.04,0.05,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.03,
25îN,0.01,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.05,0.06,0.09,0.07,0.06,0.08,0.09,0.09,0.1,0.11,0.09,0.09,0.08,0.07,0.06,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,
26îN,0.01,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ã}ê´èoååê´åãñåâä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0,0,0.01,0,-,0.01,0.01,0.01,0.01,0.01,0.01,
17îN,0.01,0.02,0.01,0,0,0.01,0.01,0.01,0,0.02,0.01,0.01,0,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0,0.01,0.02,0.01,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,0.01,0.02,0.02,0.01,
18îN,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.02,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,-,0,0.01,0.02,0.01,0.01,0.02,
19îN,0.01,0.01,0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.01,0.01,0.02,0,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0,0.02,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,
20îN,0,0.01,0.01,0.01,0.01,0,-,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0.01,0.01,0.01,0,0,0,0.01,0.01,0,0,0,-,0,0,0,0,0.01,0.01,0,0,0.01,0,0.01,0,0,0
21îN,0,0,0,0,0.01,0.01,0,0,0,0,0,0,-,0,0.01,0,0,0,0,0.01,0,0,-,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0.01,0,0,0.01,-,0,0.01,0.01,0,-,0,0,0,
22îN,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0.01,0,0.01,-,0.01,0,0,0,0,0.02,0,0.01,0,0.01,0.01,0,0,-,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,-,0,-,0.01,0.01,0.02,0.02,0.01,
23îN,0.01,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,
24îN,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.03,0.02,0.05,0.03,0.04,0.05,0.05,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.05,0.06,0.05,
25îN,0.02,0.07,0.05,0.04,0.05,0.05,0.03,0.03,0.04,0.04,0.06,0.08,0.06,0.05,0.06,0.06,0.04,0.04,0.04,0.06,0.05,0.04,0.04,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,
26îN,0.01,0.01,0.02,0.01,0,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ó¨çsê´äpåãñåâä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,1.01,0.73,0.69,0.68,0.72,0.61,0.6,0.57,0.55,0.57,0.46,0.47,0.51,0.57,0.55,0.64,0.68,0.59,0.75,0.66,0.65,0.66,0.67,0.74,0.81,0.75,0.85,0.84,0.77,0.84,0.81,0.62,0.79,0.95,0.9,1,0.96,0.83,1.01,0.97,0.77,0.89,0.87,0.68,0.72,0.71,0.71,0.72,0.67,0.71,0.69,0.54,
17îN,0.58,0.59,0.55,0.49,0.47,0.41,0.44,0.44,0.46,0.45,0.46,0.45,0.53,0.55,0.53,0.58,0.56,0.57,0.91,0.82,0.87,0.85,0.87,0.84,0.77,0.79,0.82,0.88,0.82,0.96,0.99,0.75,0.85,1.07,1,0.98,1,0.85,1.05,0.85,0.79,0.82,0.74,0.7,0.85,0.83,0.71,0.84,0.85,0.85,0.83,0.75,
18îN,0.61,0.82,0.73,0.57,0.64,0.59,0.51,0.6,0.59,0.53,0.54,0.53,0.63,0.72,0.72,0.79,0.89,0.53,1.17,1.1,0.94,1.09,1.03,1,0.93,0.95,0.93,0.92,0.81,0.95,1.09,0.81,0.83,1.1,1.01,0.94,1.06,1.02,1.01,1.01,0.86,0.87,0.86,0.8,0.87,0.79,0.82,0.93,0.94,0.95,0.98,0.81,
19îN,0.54,1.03,0.65,0.67,0.65,0.64,0.54,0.54,0.49,0.44,0.49,0.53,0.6,0.62,0.55,0.64,0.63,0.23,0.7,0.6,0.57,0.6,0.63,0.67,0.68,0.67,0.64,0.71,0.62,0.74,0.77,0.71,0.55,0.84,0.79,0.78,0.81,0.75,0.73,0.8,0.7,0.63,0.57,0.63,0.6,0.6,0.5,0.59,0.6,0.59,0.64,0.61,
20îN,0.25,0.67,0.42,0.4,0.43,0.41,0.41,0.44,0.42,0.42,0.27,0.26,0.31,0.26,0.23,0.19,0.17,0.12,0.11,0.14,0.14,0.14,0.17,0.16,0.16,0.19,0.2,0.19,0.19,0.16,0.24,0.22,0.14,0.25,0.24,0.26,0.22,0.23,0.16,0.24,0.24,0.24,0.21,0.24,0.18,0.25,0.24,0.22,0.24,0.24,0.19,0.19,0.09
21îN,0.23,0.21,0.17,0.18,0.16,0.14,0.19,0.16,0.15,0.17,0.15,0.15,0.14,0.19,0.16,0.17,0.17,0.15,0.2,0.21,0.23,0.19,0.2,0.2,0.19,0.2,0.21,0.2,0.15,0.22,0.21,0.14,0.24,0.23,0.24,0.24,0.23,0.19,0.2,0.22,0.22,0.21,0.19,0.2,0.19,0.19,0.17,0.21,0.17,0.19,0.2,0.1,
22îN,0.19,0.18,0.17,0.17,0.16,0.12,0.13,0.11,0.15,0.14,0.12,0.09,0.14,0.15,0.14,0.15,0.14,0.17,0.17,0.16,0.17,0.2,0.21,0.19,0.18,0.22,0.24,0.2,0.2,0.22,0.18,0.13,0.17,0.21,0.22,0.19,0.23,0.19,0.17,0.18,0.19,0.23,0.21,0.19,0.21,0.19,0.19,0.23,0.23,0.18,0.24,0.15,
23îN,0.22,0.24,0.21,0.19,0.21,0.18,0.22,0.17,0.19,0.2,0.2,0.16,0.22,0.28,0.24,0.28,0.25,0.23,0.39,0.36,0.31,0.33,0.34,0.35,0.37,0.38,0.44,0.43,0.36,0.5,0.54,0.36,0.47,0.63,0.6,0.65,0.79,0.68,0.89,0.89,0.83,0.88,0.83,0.81,0.92,0.96,0.95,1.06,1.06,0.98,1.03,0.8,
24îN,0.72,0.89,0.64,0.59,0.53,0.5,0.47,0.42,0.45,0.43,0.38,0.41,0.51,0.53,0.53,0.55,0.63,0.44,0.75,0.72,0.67,0.73,0.82,0.7,0.66,0.67,0.63,0.55,0.46,0.5,0.53,0.43,0.34,0.54,0.47,0.44,0.45,0.41,0.41,0.42,0.5,0.38,0.49,0.49,0.45,0.49,0.53,0.63,0.71,0.81,0.84,0.89,
25îN,0.22,1.12,0.61,0.59,0.72,0.8,0.74,0.82,0.73,0.83,0.89,0.83,0.8,0.77,0.81,0.95,0.91,0.79,0.75,0.9,0.79,0.75,0.91,0.83,0.87,0.88,0.9,0.86,0.88,0.83,0.9,0.86,0.67,1.14,1.08,1.09,1.11,1.08,1.06,1.01,1.05,0.91,0.96,0.86,0.7,0.72,0.76,0.7,0.66,0.65,0.6,0.54,
26îN,0.13,0.66,0.44,0.45,0.4,0.44,0.44,0.42,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ç◊ã€ê´êëñåâä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.02,0.02,0.02,0.01,0,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.05,0.01,0.03,0.02,0.04,0.02,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0,0.01,0.01,
17îN,0.01,0.02,0.02,0.01,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.03,0.04,0.01,0.03,0.03,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.01,0.02,0.04,0.02,0.03,0.02,0.02,0.01,0.01,0.02,
18îN,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.03,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,
19îN,0.01,0.03,0.02,0.01,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.01,0.04,
20îN,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.03,0.02,0.03,0.01,0.02,0.03,0.01,0.03,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.01
21îN,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.01,0.01,0.02,0.01,0.03,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,
22îN,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,
23îN,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.01,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0.01,
24îN,0.01,0.01,0.02,0.01,0.01,0.01,0,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.01,0.03,0.02,0.01,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.04,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,
25îN,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.02,0,0.01,0.03,0.01,
26îN,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ñ≥ã€ê´êëñåâä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.03,0.03,0.05,0.04,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.09,0.03,0.04,0.06,0.06,0.06,0.05,0.07,0.07,0.05,0.06,0.07,0.11,0.09,0.07,0.07,0.08,0.09,0.07,0.11,0.06,0.08,0.07,0.07,0.06,0.05,0.08,0.05,0.04,0.05,0.04,0.06,0.05,0.03,0.05,0.03,0.02,
17îN,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.04,0.05,0.04,0.03,0.06,0.07,0.05,0.06,0.06,0.04,0.08,0.05,0.04,0.05,0.03,0.03,0.04,0.04,0.02,0.05,0.05,0.03,0.02,0.02,0.03,0.04,0.02,
18îN,0.02,0.03,0.03,0.01,0.01,0.03,0.02,0.02,0.01,0.02,0.03,0.01,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.03,0.03,0.02,0.03,0.02,0.04,0.04,0.02,0.05,0.06,0.04,0.07,0.04,0.04,0.05,0.04,0.03,0.05,0.05,0.04,0.03,0.05,0.04,0.04,0.02,0.04,0.04,0.02,0.03,0.03,0.02,0.02,0.02,
19îN,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0.04,0.03,0.02,0.01,0.01,0.02,0.02,0.04,0.02,0.02,0.03,0.03,0.03,0.06,0.04,0.04,0.03,0.03,0.06,0.06,0.04,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.04,0.03,0.04,0.02,0.03,0.05,0.04,0.04,0.04,0.03,
20îN,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0
21îN,0.02,0.01,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0,0,
22îN,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.02,0.01,0,0.02,0.01,0.01,0.01,0.02,0.03,0.03,0.02,0.03,0.01,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,
23îN,0,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.03,0.03,0.01,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.05,0.05,0.04,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03,
24îN,0.01,0.02,0.03,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.04,0.01,0.03,0.04,0.03,0.04,0.05,0.02,0.03,0.03,0.03,0.04,0.05,0.02,0.03,0.03,0.06,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.02,0.03,
25îN,0.01,0.03,0.02,0.03,0.01,0.02,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.02,0.04,0.04,0.02,0.03,0.03,0.04,0.05,0.07,0.04,0.05,0.07,0.06,0.05,0.07,0.09,0.05,0.06,0.07,0.07,0.06,0.03,0.05,0.05,0.05,0.06,0.05,0.06,0.06,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,
26îN,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
É}ÉCÉRÉvÉâÉYÉ}îxâä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.91,0.72,0.58,0.52,0.55,0.48,0.52,0.48,0.44,0.5,0.44,0.35,0.4,0.33,0.31,0.36,0.47,0.43,0.44,0.53,0.56,0.55,0.58,0.64,0.7,0.64,0.77,0.91,0.79,1,0.93,0.93,0.88,0.86,0.88,0.85,0.95,0.84,1.18,1.33,1.23,1.61,1.46,1.12,1.33,1.32,0.98,1.13,1.21,1.01,0.84,0.76,
17îN,0.67,0.72,0.62,0.51,0.49,0.42,0.38,0.37,0.34,0.34,0.28,0.24,0.26,0.19,0.18,0.23,0.25,0.21,0.25,0.22,0.24,0.25,0.21,0.2,0.24,0.22,0.25,0.25,0.25,0.25,0.25,0.24,0.29,0.26,0.32,0.27,0.32,0.3,0.36,0.32,0.35,0.37,0.32,0.39,0.52,0.54,0.34,0.39,0.37,0.37,0.36,0.35,
18îN,0.2,0.24,0.25,0.2,0.15,0.18,0.14,0.13,0.11,0.12,0.2,0.12,0.16,0.13,0.11,0.12,0.17,0.08,0.14,0.18,0.14,0.14,0.17,0.14,0.13,0.23,0.22,0.16,0.17,0.23,0.24,0.23,0.27,0.21,0.23,0.23,0.24,0.24,0.25,0.3,0.33,0.32,0.35,0.31,0.35,0.35,0.33,0.44,0.37,0.3,0.36,0.33,
19îN,0.15,0.29,0.23,0.27,0.22,0.18,0.13,0.14,0.2,0.14,0.14,0.09,0.14,0.09,0.12,0.15,0.1,0.13,0.1,0.13,0.1,0.15,0.15,0.14,0.14,0.19,0.15,0.15,0.16,0.18,0.17,0.17,0.19,0.23,0.24,0.3,0.27,0.34,0.28,0.38,0.39,0.35,0.37,0.44,0.44,0.51,0.51,0.38,0.47,0.44,0.47,0.36,
20îN,0.16,0.44,0.33,0.31,0.31,0.29,0.29,0.39,0.35,0.35,0.43,0.24,0.21,0.22,0.23,0.18,0.23,0.11,0.08,0.11,0.06,0.06,0.08,0.09,0.05,0.05,0.05,0.05,0.05,0.06,0.08,0.1,0.05,0.06,0.06,0.07,0.06,0.06,0.03,0.06,0.06,0.08,0.07,0.06,0.04,0.07,0.06,0.05,0.05,0.05,0.04,0.04,0.03
