"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2026",,,,,,"Data collected as of April 15, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Nara,58,1.38,17,0.71,5,0.21,47,1.96,171,7.13,4,0.17,4,0.17,1,0.04,12,0.5,-,-,-,-,-,-,4,0.4,-,-,-,-,1,0.17,-,-,1,0.17,21,0.5
Wakayama,45,1,19,0.7,4,0.15,43,1.59,58,2.15,3,0.11,-,-,1,0.04,9,0.33,-,-,1,0.04,-,-,4,1,1,0.09,-,-,1,0.09,-,-,1,0.09,16,0.36
Tottori,58,2,19,1,2,0.11,137,7.21,107,5.63,5,0.26,-,-,1,0.05,2,0.11,-,-,1,0.05,-,-,1,0.2,1,0.2,-,-,1,0.2,-,-,1,0.2,15,0.52
Shimane,47,2.35,12,1.09,4,0.36,8,0.73,114,10.36,7,0.64,-,-,-,-,7,0.64,3,0.27,1,0.09,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-,21,1.05
Okayama,72,1.44,12,0.43,3,0.11,54,1.93,152,5.43,10,0.36,17,0.61,2,0.07,7,0.25,2,0.07,1,0.04,-,-,2,0.17,-,-,1,0.2,-,-,-,-,1,0.2,24,0.48
Hiroshima,132,1.42,28,0.5,18,0.32,133,2.38,250,4.46,17,0.3,6,0.11,3,0.05,10,0.18,5,0.09,-,-,-,-,10,0.53,-,-,-,-,2,0.1,-,-,-,-,60,0.65
Yamaguchi,100,1.64,38,1,9,0.24,95,2.5,160,4.21,4,0.11,-,-,9,0.24,12,0.32,1,0.03,1,0.03,-,-,3,0.33,-,-,-,-,4,0.44,-,-,-,-,25,0.41
Tokushima,42,1.27,-,-,5,0.24,22,1.05,68,3.24,2,0.1,-,-,4,0.19,5,0.24,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,28,0.85
Kagawa,11,0.48,10,0.77,4,0.31,9,0.69,89,6.85,2,0.15,-,-,1,0.08,2,0.15,5,0.38,-,-,-,-,2,0.4,1,0.2,-,-,1,0.2,-,-,-,-,6,0.26
Ehime,86,2.32,35,1.75,6,0.3,79,3.95,169,8.45,9,0.45,1,0.05,14,0.7,9,0.45,-,-,-,-,-,-,7,0.88,-,-,-,-,2,0.33,-,-,-,-,17,0.46
Kochi,10,0.26,16,0.8,2,0.1,27,1.35,41,2.05,2,0.1,-,-,5,0.25,3,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,0.24
Fukuoka,161,1.32,74,1.06,53,0.76,337,4.81,359,5.13,28,0.4,33,0.47,2,0.03,27,0.39,5,0.07,3,0.04,-,-,30,1.15,-,-,1,0.07,1,0.07,-,-,-,-,22,0.18
Saga,28,1.17,7,0.58,7,0.58,48,4,65,5.42,4,0.33,3,0.25,2,0.17,7,0.58,-,-,1,0.08,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-,4,0.17
Nagasaki,47,0.92,60,1.94,22,0.71,120,3.87,136,4.39,11,0.35,5,0.16,5,0.16,6,0.19,2,0.06,-,-,-,-,10,1.25,-,-,-,-,2,0.17,-,-,-,-,10,0.2
Kumamoto,92,1.3,22,0.47,15,0.32,164,3.49,232,4.94,13,0.28,19,0.4,4,0.09,23,0.49,5,0.11,1,0.02,-,-,5,0.56,-,-,-,-,3,0.2,-,-,1,0.07,32,0.45
Oita,51,0.88,12,0.33,8,0.22,74,2.06,264,7.33,29,0.81,-,-,4,0.11,14,0.39,1,0.03,1,0.03,-,-,2,0.4,-,-,-,-,1,0.09,-,-,-,-,11,0.19
Miyazaki,30,1.07,31,2.07,9,0.6,37,2.47,116,7.73,10,0.67,32,2.13,4,0.27,8,0.53,4,0.27,1,0.07,-,-,11,1.83,-,-,-,-,-,-,-,-,-,-,7,0.25
Kagoshima,44,0.77,28,0.9,40,1.29,71,2.29,110,3.55,10,0.32,11,0.35,8,0.26,13,0.42,2,0.06,-,-,-,-,3,0.43,-,-,-,-,1,0.08,-,-,-,-,15,0.26
Okinawa,192,4.36,3,0.13,4,0.17,30,1.25,83,3.46,22,0.92,1,0.04,-,-,10,0.42,2,0.08,-,-,-,-,10,1.11,1,0.14,1,0.14,-,-,-,-,-,-,66,1.5
