disease_id,local_name,local_code,category,aliases,notes,data_source,source_id,series_id,mapping_scope,target_kind,target_code,mapping_relation,comparability,projection_policy,aggregation_policy,definition_version
D113,Q fever,label:5c03a56ba345ce2a98d9,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D113,exact,conditional,canonical,direct_only,source-current
D145,Relapsing fever,label:8ed908f47a7857265c29,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D145,exact,conditional,canonical,direct_only,source-current
D142,Respiratory syncytial virus infection (RSV),label:84ec6fc8086ce3ea2dd4,Sentinel,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; sentinel counts are not population-wide totals. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D142,exact,conditional,canonical,direct_only,source-current
D003,SARS (Severe Acute Respiratory Syndrome),label:80aa753c692b739a1d79,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D003,exact,conditional,canonical,direct_only,source-current
D064,Smallpox,label:8ef8108bab4d1f5b6909,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D064,exact,conditional,canonical,direct_only,source-current
D034,Syphilis,label:44547426f261f179d474,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D034,exact,conditional,canonical,direct_only,source-current
D120,Tetanus,label:e52b656dbc41159a8346,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D120,exact,conditional,canonical,direct_only,source-current
D025,Tuberculosis,label:2b2dde3ad0e1f7ba97fe,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D025,exact,conditional,canonical,direct_only,source-current
D123,Tularemia,label:db373663093985aba51d,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D123,exact,conditional,canonical,direct_only,source-current
D124,Typhoid fever,label:1a163ecf9cd544d76c4d,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D124,exact,conditional,canonical,direct_only,source-current
D183,Typhus (Rickettsial),label:68e7f33d3847f7d2fa96,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D183,exact,conditional,canonical,direct_only,source-current
D125,Vancomycin-resistant Enterococcus infection,label:8bf97ffbd9c7f1ea42f7,All-case,,"Vancomycin-resistant Enterococcus infection only; narrower than broad vancomycin-resistance concept. Retain organism/infection scope; direct-only, no roll-up. MHLW: https://www.mhlw.go.jp/bunya/kenkou/kekkaku-kansenshou11/01-05-14-01.html; JIHS all-case table: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv.",JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D125,narrower,conditional,canonical,no_rollup,source-current
D128,West Nile fever,label:f570fb0fca034a045469,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D128,exact,conditional,canonical,direct_only,source-current
D059,Yellow fever,label:0bb4a3adfc8d813782f1,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D059,exact,conditional,canonical,direct_only,source-current
D051,Zika virus infection,label:2449c47e3edefa42eb9e,All-case,,Manually checked against MHLW disease definitions and JIHS IDWR 2025-W01 original tables; label and case scope matched. Values are provisional weekly reports; category preserves all-case versus sentinel sampling. MHLW: https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/kenkou/kekkaku-kansenshou/kekkaku-kansenshou11/01.html; JIHS all-case CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/zensu01.csv; sentinel CSV: https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/2025/01/teiten01.csv.,JP NIID Weekly,SRC_JP_NIID,,source_category_dimension,concept,D051,exact,conditional,canonical,direct_only,source-current
