"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2023",,,,,,"Data collected as of July 19, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Kagawa,2,0.04,104,3.71,6,0.21,11,0.39,121,4.32,2,0.07,46,1.64,-,-,8,0.29,141,5.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,689,14.66
Ehime,327,5.36,236,6.38,13,0.35,39,1.05,217,5.86,2,0.05,19,0.51,1,0.03,23,0.62,255,6.89,1,0.03,-,-,18,2.57,-,-,-,-,-,-,-,-,-,-,958,15.7
Kochi,44,1,87,3.35,2,0.08,34,1.31,53,2.04,8,0.31,23,0.88,-,-,11,0.42,63,2.42,1,0.04,-,-,-,-,-,-,2,0.25,-,-,-,-,-,-,604,13.73
Fukuoka,364,1.84,713,5.94,159,1.33,448,3.73,623,5.19,14,0.12,403,3.36,2,0.02,42,0.35,479,3.99,9,0.08,2,0.08,14,0.54,-,-,-,-,-,-,-,-,-,-,2560,12.93
Saga,8,0.21,126,5.48,13,0.57,17,0.74,55,2.39,-,-,44,1.91,-,-,10,0.43,80,3.48,1,0.04,-,-,-,-,-,-,1,0.17,-,-,-,-,-,-,899,23.05
Nagasaki,395,5.64,92,2.09,8,0.18,94,2.14,103,2.34,8,0.18,66,1.5,-,-,19,0.43,145,3.3,2,0.05,-,-,4,0.5,-,-,1,0.08,-,-,-,-,-,-,1166,16.66
Kumamoto,508,6.35,191,3.82,17,0.34,65,1.3,331,6.62,6,0.12,60,1.2,-,-,21,0.42,236,4.72,2,0.04,-,-,4,0.44,-,-,1,0.07,-,-,-,-,-,-,1274,15.93
Oita,286,4.93,298,8.28,11,0.31,35,0.97,255,7.08,4,0.11,97,2.69,2,0.06,23,0.64,164,4.56,3,0.08,-,-,2,0.4,-,-,-,-,1,0.09,-,-,-,-,955,16.47
Miyazaki,536,9.24,124,3.44,10,0.28,40,1.11,164,4.56,4,0.11,80,2.22,2,0.06,22,0.61,168,4.67,-,-,-,-,4,0.67,-,-,1,0.14,-,-,-,-,-,-,1206,20.79
Kagoshima,2462,27.05,223,4.21,20,0.38,25,0.47,228,4.3,1,0.02,80,1.51,3,0.06,16,0.3,541,10.21,8,0.15,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-,1736,19.08
Okinawa,36,0.67,154,4.97,16,0.52,69,2.23,85,2.74,2,0.06,9,0.29,8,0.26,5,0.16,28,0.9,5,0.16,-,-,8,1,-,-,-,-,-,-,-,-,-,-,1719,31.83
