id,disease_id,country_code,local_name,local_code,is_primary,is_alias,priority,category,source,confidence_score,verified_by,verified_at,usage_count,last_used_at,is_active,created_by,created_at,updated_at,metadata
2523,D025,CN,结核病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2524,D025,CN,TB,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2525,D026,CN,伤寒和副伤寒,Typhoid,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2526,D026,CN,伤寒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2527,D027,CN,流行性脑脊髓膜炎,Meningococcal Meningitis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2528,D027,CN,流脑,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2529,D028,CN,百日咳,Pertussis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2530,D029,CN,白喉,Diphtheria,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2531,D030,CN,新生儿破伤风,Neonatal Tetanus,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2532,D031,CN,猩红热,Scarlet Fever,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2533,D032,CN,布鲁氏菌病,Brucellosis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2534,D032,CN,布病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2535,D033,CN,淋病,Gonorrhea,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2536,D033,CN,淋球菌病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2538,D034,CN,梅毒,Syphilis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2539,D034,CN,梅毒毒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2541,D035,CN,钩端螺旋体病,Leptospirosis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2542,D035,CN,钩体病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2543,D036,CN,血吸虫病,Schistosomiasis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2544,D037,CN,疟疾,Malaria,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2545,D038,CN,流行性感冒,Influenza,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2546,D038,CN,流感,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2547,D038,CN,感冒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2548,D038,CN,甲型H1N1流感,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2549,D039,CN,流行性腮腺炎,Mumps,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2550,D039,CN,其它感染性腮腺炎,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2552,D040,CN,风疹,Rubella,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2553,D040,CN,德国麻疹,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2554,D041,CN,急性出血性结膜炎,Acute Hemorrhagic Conjunctivitis,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2555,D041,CN,红眼病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2556,D042,CN,麻风病,Leprosy,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2557,D043,CN,流行性和地方性斑疹伤寒,Typhus,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2558,D043,CN,麻疹伤寒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2559,D043,CN,斑疹伤寒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2560,D044,CN,黑热病,Kala-azar,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2561,D044,CN,内脏利什曼病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2562,D045,CN,包虫病,Echinococcosis,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2563,D045,CN,棘球蚴病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2564,D046,CN,丝虫病,Filariasis,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2565,D047,CN,其他感染性腹泻病,Infectious Diarrhea,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2566,D047,CN,感染性腹泻,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2567,D047,CN,其它感染性腹泻病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2568,D048,CN,手足口病,HFMD,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2569,D048,CN,肠道病毒感染,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2570,D049,CN,中东呼吸综合征,MERS,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2571,D049,CN,MERS-CoV,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2572,D049,CN,中东呼吸综合征MERS,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2573,D050,CN,埃博拉出血热,Ebola,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2574,D050,CN,埃博拉,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2575,D051,CN,寨卡病毒病,Zika,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2576,D051,CN,寨卡,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2577,D052,CN,基孔肯雅热,Chikungunya,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2578,D053,CN,拉沙热,Lassa,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2579,D054,CN,水痘,Varicella,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2580,D055,CN,肝吸虫病,Clonorchiasis,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2581,D055,CN,华支睾吸虫病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2582,D056,CN,人感染猪链球菌病,Streptococcus suis,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2583,D056,CN,猪链球菌,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2584,D057,CN,发热伴血小板减少综合征,SFTS,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2585,D057,CN,蜱虫病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2586,D057,CN,新型布尼亚病毒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2587,D058,CN,恙虫病,Scrub Typhus,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2589,D999,CN,甲乙丙类传染病总计,Total,True,False,100,汇总,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2590,D999,CN,合计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2591,D999,CN,总计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2592,D999,CN,甲乙类传染病合计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2594,D999,CN,甲乙丙类总计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
2595,D999,CN,丙类传染病合计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:01:38.435804,2026-02-14 10:01:38.435804,{}
